0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,y
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,12.0,4.0,134.0,3.218,0.782,14.0,19.0,-0.4999999999999998,-0.8660254037844388,0.0,0.0,9
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,12.0,4.0,134.0,3.218,0.782,14.0,30.0,-0.4999999999999998,-0.8660254037844388,2.0,0.0,9
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,12.0,4.0,134.0,3.218,0.782,13.0,47.0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,9
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,12.0,4.0,134.0,3.218,0.782,13.0,17.0,-0.2588190451025208,-0.9659258262890683,2.0,0.0,7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,12.0,4.0,134.0,3.218,0.782,10.0,30.0,0.49999999999999994,-0.8660254037844387,2.0,0.0,5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,12.0,4.0,134.0,3.218,0.782,14.0,12.0,-0.4999999999999998,-0.8660254037844388,0.0,0.0,12
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,12.0,4.0,134.0,3.218,0.782,13.0,59.0,-0.2588190451025208,-0.9659258262890683,2.0,0.0,14
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,4.0,134.0,3.218,0.782,13.0,27.0,-0.2588190451025208,-0.9659258262890683,2.0,0.0,16
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,12.0,4.0,134.0,3.218,0.782,10.0,45.0,0.49999999999999994,-0.8660254037844387,2.0,0.0,11
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,12.0,4.0,134.0,3.218,0.782,13.0,25.0,-0.2588190451025208,-0.9659258262890683,2.0,0.0,10
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,12.0,4.0,134.0,3.218,0.782,15.0,17.0,-0.7071067811865471,-0.7071067811865479,2.0,0.0,12
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,3.75,142.0,2.4,1.35,12.0,40.0,1.2246467991473532e-16,-1.0,2.0,0.0,7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,3.75,142.0,2.4,1.35,12.0,44.0,1.2246467991473532e-16,-1.0,4.0,0.0,7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,3.75,142.0,2.4,1.35,10.0,46.0,0.49999999999999994,-0.8660254037844387,2.0,0.0,7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,3.75,142.0,2.4,1.35,9.0,38.0,0.7071067811865476,-0.7071067811865475,0.0,0.0,4
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,3.75,142.0,2.4,1.35,14.0,9.0,-0.4999999999999998,-0.8660254037844388,0.0,0.0,7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,3.75,142.0,2.4,1.35,10.0,34.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,3
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,3.75,142.0,2.4,1.35,14.0,13.0,-0.4999999999999998,-0.8660254037844388,2.0,0.0,26
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,3.75,142.0,2.4,1.35,10.0,41.0,0.49999999999999994,-0.8660254037844387,2.0,0.0,8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,3.75,142.0,2.4,1.35,10.0,17.0,0.49999999999999994,-0.8660254037844387,2.0,0.0,3
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,3.75,142.0,2.4,1.35,10.0,21.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,3.75,142.0,2.4,1.35,9.0,39.0,0.7071067811865476,-0.7071067811865475,2.0,0.0,6
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,3.75,142.0,2.4,1.35,17.0,27.0,-0.9659258262890683,-0.25881904510252063,0.0,0.0,16
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,3.75,142.0,2.4,1.35,10.0,22.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,3.75,142.0,2.4,1.35,9.0,42.0,0.7071067811865476,-0.7071067811865475,4.0,0.0,2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,3.75,142.0,2.4,1.35,13.0,56.0,-0.2588190451025208,-0.9659258262890683,3.0,0.0,15
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,3.75,142.0,2.4,1.35,10.0,47.0,0.49999999999999994,-0.8660254037844387,4.0,0.0,7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,3.75,142.0,2.4,1.35,16.0,49.0,-0.8660254037844384,-0.5000000000000004,2.0,0.0,20
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,3.75,142.0,2.4,1.35,14.0,23.0,-0.4999999999999998,-0.8660254037844388,4.0,0.0,4
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,3.75,142.0,2.4,1.35,15.0,56.0,-0.7071067811865471,-0.7071067811865479,2.0,0.0,22
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,3.75,142.0,2.4,1.35,10.0,46.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,3.75,142.0,2.4,1.35,12.0,42.0,1.2246467991473532e-16,-1.0,2.0,0.0,9
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,3.75,142.0,2.4,1.35,10.0,14.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,12
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,3.75,142.0,2.4,1.35,15.0,2.0,-0.7071067811865471,-0.7071067811865479,4.0,0.0,6
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,3.75,142.0,2.4,1.35,15.0,11.0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,20
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,3.75,142.0,2.4,1.35,16.0,55.0,-0.8660254037844384,-0.5000000000000004,1.0,0.0,25
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,3.75,142.0,2.4,1.35,14.0,20.0,-0.4999999999999998,-0.8660254037844388,3.0,0.0,21
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,3.75,142.0,2.4,1.35,13.0,51.0,-0.2588190451025208,-0.9659258262890683,3.0,0.0,16
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,3.75,142.0,2.4,1.35,13.0,44.0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,12
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,3.75,142.0,2.4,1.35,15.0,16.0,-0.7071067811865471,-0.7071067811865479,3.0,0.0,17
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,18.0,3.833,129.0,3.014,0.819,14.0,0.0,-0.4999999999999998,-0.8660254037844388,3.0,0.0,18
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,2.333,155.0,2.383,-0.05,11.0,48.0,0.258819045102521,-0.9659258262890682,4.0,0.0,11
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,18.0,2.333,155.0,2.383,-0.05,11.0,43.0,0.258819045102521,-0.9659258262890682,4.0,0.0,9
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,3.375,181.0,3.253,0.122,10.0,26.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,19.0,3.375,181.0,3.253,0.122,10.0,24.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,3
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,19.0,3.375,181.0,3.253,0.122,10.0,35.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,6
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,12.0,2.0,147.0,2.557,-0.557,8.0,52.0,0.8660254037844388,-0.4999999999999998,3.0,0.0,3
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,3.187,119.0,2.69,0.497,15.0,28.0,-0.7071067811865471,-0.7071067811865479,2.0,0.0,18
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,3.187,119.0,2.69,0.497,12.0,43.0,1.2246467991473532e-16,-1.0,2.0,0.0,4
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,3.187,119.0,2.69,0.497,14.0,39.0,-0.4999999999999998,-0.8660254037844388,0.0,0.0,15
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,3.187,119.0,2.69,0.497,14.0,30.0,-0.4999999999999998,-0.8660254037844388,2.0,0.0,15
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,3.187,119.0,2.69,0.497,15.0,53.0,-0.7071067811865471,-0.7071067811865479,3.0,0.0,20
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,3.187,119.0,2.69,0.497,18.0,9.0,-1.0,-1.8369701987210297e-16,3.0,0.0,10
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,3.187,119.0,2.69,0.497,14.0,55.0,-0.4999999999999998,-0.8660254037844388,4.0,0.0,4
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,3.187,119.0,2.69,0.497,14.0,56.0,-0.4999999999999998,-0.8660254037844388,2.0,0.0,13
